hemisphere,kappa,se,sn,jaccard,subject,num_atlases
1,0.9138363346,0.9371201496,0.9999314554,0.841343127,13,11
101,0.9172004745,0.9538613373,0.9999280797,0.847063979,13,11
1,0.9149855908,0.9423695276,0.9999331466,0.8432934927,15,11
101,0.9139745018,0.937531742,0.9999368068,0.8415773877,15,11
1,0.8767040291,0.9173710904,0.9998831711,0.7804746494,22,11
101,0.8728586171,0.8799417395,0.9999078027,0.774400293,22,11
1,0.9191489362,0.93953893,0.999932156,0.8503937008,23,11
101,0.9232083734,0.9367143476,0.9999398974,0.8573695695,23,11
1,0.8496023138,0.8568303354,0.9999072487,0.7385292269,28,11
101,0.8550135501,0.9136100386,0.9998696691,0.7467455621,28,11
1,0.9119465743,0.9324734446,0.9999373697,0.838145033,31,11
101,0.8964359504,0.9365893146,0.9999202019,0.8123098526,31,11
1,0.8895913299,0.913729128,0.9999147059,0.8011386743,40,11
101,0.8892674617,0.8833483755,0.9999355357,0.8006134969,40,11
1,0.9188581704,0.917620651,0.999950033,0.8498960499,57,11
101,0.9196924897,0.9182805857,0.999953131,0.8513247208,57,11
1,0.8883285303,0.9374049671,0.9999038731,0.7990926766,59,11
101,0.8920699265,0.9265789474,0.9999193564,0.8051680768,59,11
1,0.9071611253,0.9083226633,0.9999482072,0.8300959513,46,11
101,0.8960389347,0.9027512939,0.9999420165,0.8116580945,46,11
1,0.8973775359,0.914850686,0.9999134313,0.8138574762,67,11
101,0.8977919872,0.9208854273,0.9999103355,0.8145395214,67,11
1,0.910882016,0.8932824084,0.9999573521,0.8363483382,64,11
101,0.9031870114,0.892560019,0.9999503162,0.8234649123,64,11
1,0.8973588814,0.8993149263,0.9999287757,0.8138267894,70,11
101,0.9192754685,0.9224627022,0.9999434152,0.8506103468,70,11
1,0.8741556167,0.924094155,0.9998988087,0.7764444444,77,11
101,0.8433919022,0.8713496448,0.9998957122,0.7291941876,77,11
1,0.8918518519,0.9222841226,0.9999262548,0.8048128342,79,11
101,0.9207748831,0.9270917407,0.9999546825,0.8531814806,79,11
1,0.7945907473,0.8304076168,0.9998771422,0.6591875295,03,12
101,0.815954416,0.8493475682,0.9998896671,0.6891241578,03,12
1,0,0,0.9996254496,0,76,11
101,0,0,0.9996192034,0,76,11
1,0.854318769,0.8986294896,0.9998778309,0.7456862745,09,12
101,0.8286012284,0.914790174,0.9998387103,0.7073605065,09,12
1,0.9109707065,0.9420289855,0.9999252631,0.8364978903,13,12
101,0.9188156638,0.9622405601,0.9999255468,0.8498233216,13,12
1,0.917884131,0.9310168625,0.9999462367,0.8482309125,11,12
101,0.9179251477,0.9277940005,0.9999503193,0.8483009709,11,12
1,0.8823177302,0.9074119675,0.9999145681,0.7894173093,14,12
101,0.87115022,0.9104046243,0.9999037343,0.771714922,14,12
1,0.9089805825,0.9469026549,0.9999239991,0.8331479422,15,12
101,0.9200847775,0.9510309278,0.9999365259,0.8519972293,15,12
1,0.8807357995,0.9225068812,0.9998854233,0.7868882066,22,12
101,0.8640433063,0.8788648878,0.999896684,0.7606304985,22,12
1,0.911624892,0.9472384374,0.9999179414,0.8376017471,23,12
101,0.9180043384,0.9465443972,0.9999272309,0.848436247,23,12
1,0.9025628013,0.9485333333,0.9999190755,0.8224277457,31,12
101,0.8857931397,0.9437132456,0.9999059892,0.7949988205,31,12
1,0.8636806232,0.8799603175,0.9999104869,0.7600685518,28,12
101,0.8709750567,0.9350048685,0.9998774108,0.7714400482,28,12
1,0.905720339,0.9403354413,0.9999303357,0.8276863504,46,12
101,0.8940053348,0.9372976155,0.9999237236,0.8083269865,46,12
1,0.875940707,0.9093276515,0.9999007729,0.7792655711,40,12
101,0.8547669243,0.8761104442,0.9998980995,0.7463694007,40,12
1,0.932122588,0.94023357,0.9999525671,0.8728741497,57,12
101,0.9239890905,0.9249762583,0.9999542571,0.858717214,57,12
1,0.8901932013,0.9589041096,0.9998955715,0.8021154694,59,12
101,0.8744100682,0.9436898698,0.9998931829,0.7768460284,59,12
1,0.9182186235,0.909070087,0.9999563673,0.8488023952,64,12
101,0.9137264379,0.9071497121,0.9999539759,0.8411568409,64,12
1,0.8673531193,0.9030901829,0.9998799332,0.7657754011,67,12
101,0.8944935691,0.9230609706,0.9999044243,0.8091256135,67,12
1,0.8941201309,0.9137001079,0.9999151242,0.8085147003,70,12
101,0.9020894869,0.9480340308,0.9999058381,0.8216420885,70,12
1,0.9034090909,0.9387123981,0.9999301957,0.8238341969,79,12
101,0.9175452825,0.9349862259,0.9999473648,0.8476523477,79,12
1,0.8399948593,0.9159192825,0.9998670057,0.7241302903,77,12
101,0.8196048242,0.8537824111,0.999879106,0.6943478261,77,12
1,0.8707319734,0.8876779359,0.9999042879,0.7710587326,09,13
101,0.8379875636,0.8986420951,0.9998571431,0.7211519751,09,13
1,0.7874862183,0.7953786192,0.9998864267,0.6494657877,03,13
101,0.7855506133,0.7727393264,0.9998966978,0.6468368479,03,13
1,0,0,0.99962545,0,76,12
101,0,0,0.9996192038,0,76,12
1,0.9221291276,0.9149144254,0.9999600284,0.8555098308,11,13
101,0.9225415646,0.9151112248,0.9999621405,0.8562200957,11,13
1,0.9080920224,0.9353925961,0.9999255443,0.8316561845,13,13
101,0.9275970619,0.9471428571,0.9999438419,0.8649706458,13,13
1,0.8837154337,0.8966426859,0.9999221671,0.7916578446,14,13
101,0.8793082149,0.901926001,0.9999169621,0.7846119929,14,13
1,0.9189448441,0.9450061652,0.9999362428,0.8500443656,15,13
101,0.9245259939,0.9367873079,0.9999490507,0.8596451319,15,13
1,0.8852920479,0.9219011725,0.9998918974,0.7941919192,22,13
101,0.8698060942,0.8716841456,0.9999092096,0.7696078431,22,13
1,0.8563441906,0.8711671612,0.9999069681,0.7487778959,28,13
101,0.8536059057,0.9181529441,0.9998657292,0.7446007529,28,13
1,0.9189073837,0.9422319475,0.9999301858,0.8499802606,23,13
101,0.9260915868,0.9368670545,0.9999435569,0.8623562079,23,13
1,0.9048032767,0.9286624204,0.9999314588,0.8261559383,31,13
101,0.8886896375,0.92040329,0.9999199197,0.7996772706,31,13
1,0.8965907804,0.9241186085,0.9999172397,0.8125641552,40,13
101,0.8826636051,0.8863269541,0.9999255433,0.7899712289,40,13
1,0.9064181651,0.9322354212,0.9999349793,0.8288526164,46,13
101,0.8925688839,0.9268786127,0.9999269598,0.8059814024,46,13
1,0.8857965451,0.9337379868,0.9999028878,0.7950043066,59,13
101,0.8676622039,0.9172563963,0.9998981066,0.7662573897,59,13
1,0.9202794101,0.9069055944,0.9999587589,0.8523310741,57,13
101,0.9166568152,0.9148183105,0.9999515827,0.8461370581,57,13
1,0.8793835819,0.8948532368,0.9999017477,0.7847320169,67,13
101,0.910546875,0.9123287671,0.9999341219,0.8357834349,67,13
1,0.9076764672,0.8890632004,0.9999560853,0.8309593632,64,13
101,0.8950580352,0.8802071076,0.9999482047,0.8100498159,64,13
1,0.8940082426,0.9145945946,0.9999144206,0.8083317409,70,13
101,0.9101147932,0.9459702837,0.9999169563,0.8350556439,70,13
1,0.8502269289,0.9066953482,0.9998816396,0.7394736842,77,13
101,0.8262065516,0.8375158428,0.9998945841,0.7038772902,77,13
1,0.8988884425,0.9240088106,0.9999325875,0.8163463877,79,13
101,0.9249169435,0.9262709609,0.9999594673,0.8603213844,79,13
1,0,0,0.9996254486,0,76,13
101,0,0,0.9996192029,0,76,13
1,0.9150477066,0.94694266,0.9999273744,0.8433990252,13,14
101,0.9232429839,0.971724312,0.999925688,0.8574292716,13,14
1,0.7782972092,0.8091310751,0.9998709494,0.6370593692,03,14
101,0.7810199073,0.7769940315,0.9998896622,0.6407158837,03,14
1,0.8798406727,0.91046485,0.9999021784,0.7854602924,09,14
101,0.8812285935,0.9210161663,0.9998968304,0.7876752913,09,14
1,0.9135646688,0.9284431906,0.9999428591,0.8408826945,11,14
101,0.9195887161,0.9331193151,0.9999493343,0.8511469009,11,14
1,0.8968450904,0.9098537521,0.9999300489,0.8129820051,14,14
101,0.8790222,0.9108296717,0.9999120371,0.7841566533,14,14
1,0.9226705091,0.9502844422,0.9999376504,0.8564422648,15,14
101,0.9185148268,0.9487773488,0.9999359629,0.8493087558,15,14
1,0.8829787234,0.9372421281,0.9998796543,0.7904761905,22,14
101,0.8722936931,0.8915971777,0.9998994998,0.7735114079,22,14
1,0.9200952793,0.9582769508,0.9999221642,0.8520152396,23,14
101,0.926301998,0.9619047619,0.9999286391,0.8627211714,23,14
1,0.8889644233,0.916588785,0.9999123135,0.8001223741,40,14
101,0.8853754941,0.9004492788,0.9999204775,0.7943262411,40,14
1,0.909798995,0.9459247649,0.9999280819,0.8345240839,31,14
101,0.8820754717,0.9365609349,0.9999054259,0.7890295359,31,14
1,0.8473291774,0.8671503628,0.9998989464,0.7351007423,28,14
101,0.8601607348,0.9369684842,0.9998640421,0.7546333602,28,14
1,0.901192053,0.9359009629,0.9999278024,0.8201542912,46,14
101,0.8937881309,0.9245553643,0.9999292113,0.8079719228,46,14
1,0.9396581003,0.9453302961,0.99995876,0.88618407,57,14
101,0.9276908487,0.9283511269,0.9999566498,0.8651337608,57,14
1,0.9015766842,0.9458646617,0.9999144282,0.8207916485,59,14
101,0.8877786318,0.9334590517,0.9999114761,0.798203179,59,14
1,0.9162790698,0.9118259662,0.9999522859,0.8454935622,64,14
101,0.884086444,0.8919722498,0.9999285021,0.7922535211,64,14
1,0.8968412635,0.9239958805,0.999906676,0.8129757158,67,14
101,0.8850480671,0.9309380379,0.9998869729,0.7937993029,67,14
1,0.8666497976,0.9279328095,0.9998890992,0.764679616,77,14
101,0.8232426886,0.8573336896,0.999881217,0.6995857859,77,14
1,0.9030860855,0.9389248522,0.9999297735,0.8232971372,79,14
101,0.9238388435,0.9319470699,0.9999553863,0.8584577114,79,14
1,0.8919004764,0.9142609073,0.9999118872,0.8048920313,70,14
101,0.904038211,0.942081448,0.999911608,0.824881141,70,14
1,0.8115574348,0.8391139609,0.9998895254,0.6828747628,03,15
101,0.8350373031,0.8417827298,0.9999118998,0.7167931689,03,15
1,0.8587608261,0.8920415225,0.9998868371,0.7524810274,09,15
101,0.8474500614,0.8955188679,0.9998699489,0.7352827266,09,15
1,0,0,0.9996254498,0,76,14
101,0,0,0.999619202,0,76,14
1,0.9139465875,0.9098966027,0.9999535543,0.8415300546,11,15
101,0.9200154063,0.9091601116,0.9999627034,0.8518782691,11,15
1,0.9072212594,0.9439769175,0.9999197746,0.8301966589,13,15
101,0.9237550631,0.9651481205,0.9999296282,0.8583130396,13,15
1,0.8724447101,0.8958998281,0.9999095012,0.7737489398,14,15
101,0.8753716551,0.900586286,0.9999133031,0.7783652787,14,15
1,0.9248486288,0.9412759787,0.9999451091,0.8602031802,15,15
101,0.922362147,0.9341258049,0.9999480655,0.8559110506,15,15
1,0.8677324101,0.916344086,0.9998719119,0.7663669065,22,15
101,0.8712011577,0.8797494781,0.9999056915,0.7717948718,22,15
1,0.9187850065,0.9515841142,0.9999244158,0.8497708707,23,15
101,0.9283165748,0.954,0.9999358166,0.8662227603,23,15
1,0.8531299189,0.8645398773,0.9999069677,0.7438766892,28,15
101,0.8539863326,0.9215830875,0.999864463,0.7451798847,28,15
1,0.9046969885,0.9271018542,0.9999321624,0.8259787282,31,15
101,0.8996905621,0.9384077461,0.999922735,0.8176704945,31,15
1,0.8903848311,0.9086329288,0.9999186462,0.8024266936,40,15
101,0.87290663,0.8757192175,0.999920054,0.7744758803,40,15
1,0.9371621622,0.937795808,0.999960308,0.881754609,57,15
101,0.922024301,0.9182330827,0.9999559458,0.8553293937,57,15
1,0.9058390321,0.9335863378,0.9999337128,0.8278846154,46,15
101,0.8960623348,0.930366946,0.9999287893,0.8116964961,46,15
1,0.8978372565,0.9423125157,0.9999120356,0.8146140503,59,15
101,0.8825266401,0.9301759134,0.9999075357,0.7897518382,59,15
1,0.9046629732,0.8937286203,0.9999493297,0.8259220232,64,15
101,0.8914963106,0.8860302957,0.9999404643,0.804233959,64,15
1,0.8923563105,0.9077757685,0.9999111788,0.8056348074,67,15
101,0.9025641026,0.9133732535,0.9999220172,0.8224299065,67,15
1,0.9055613851,0.9196504689,0.9999263841,0.8274209012,70,15
101,0.9133554675,0.9381738174,0.9999256819,0.840528287,70,15
1,0.8568538189,0.9169147497,0.9998838918,0.7495575221,77,15
101,0.8444557219,0.8691564377,0.9998979636,0.7307861221,77,15
1,0.9031211998,0.9371845205,0.9999306178,0.8233555063,79,15
101,0.9220122438,0.924719701,0.9999572156,0.855308642,79,15
1,0.8006756757,0.826744186,0.9998845996,0.6676056338,03,16
101,0.821192053,0.8448825747,0.9998967025,0.6966292135,03,16
1,0.908043328,0.9421329507,0.9999217448,0.831574504,13,16
101,0.9239933286,0.9653970625,0.999929769,0.858724535,13,16
1,0.8557091882,0.8929485688,0.9998826152,0.7478074449,09,16
101,0.814968815,0.8961137922,0.9998320948,0.6877192982,09,16
1,0.9170186335,0.9172465209,0.9999528509,0.8467538426,11,16
101,0.9301423027,0.9260690366,0.9999643926,0.869407497,11,16
1,0,0,0.9996254492,0,76,15
101,0,0,0.9996192033,0,76,15
1,0.8891523414,0.905141202,0.9999237156,0.8004268943,14,16
101,0.88136017,0.9155844156,0.9999121781,0.787885561,14,16
1,0.8761453722,0.9368119771,0.9998710694,0.7795895933,22,16
101,0.8503221718,0.8782456906,0.9998790916,0.7396177876,22,16
1,0.9120135364,0.9458510905,0.9999279396,0.8382581649,15,16
101,0.9200890648,0.9431904641,0.9999406068,0.8520045819,15,16
1,0.9128227287,0.948372615,0.9999187859,0.8396263911,23,16
101,0.9254952627,0.9469046045,0.99993652,0.8613226453,23,16
1,0.9092976251,0.9511099366,0.9999249861,0.8336807968,31,16
101,0.897755611,0.9550404915,0.9999130258,0.814479638,31,16
1,0.8495228774,0.8701754386,0.999899791,0.7384091876,28,16
101,0.8442432683,0.9316086066,0.9998487031,0.7304679655,28,16
1,0.8813675998,0.9211031175,0.9999007736,0.7878974359,40,16
101,0.8851053973,0.896737855,0.9999223069,0.7938915437,40,16
1,0.9046364594,0.9339135165,0.9999323056,0.8258778259,46,16
101,0.888795753,0.9268648019,0.9999233011,0.7998491325,46,16
1,0.9165626064,0.924644984,0.9999428553,0.8459765298,57,16
101,0.9198791541,0.938825851,0.9999415911,0.8516446632,57,16
1,0.9078852182,0.9624233129,0.9999131625,0.8313093398,59,16
101,0.8834850455,0.9446607341,0.9999019075,0.7912881435,59,16
1,0.9055283415,0.9038416764,0.9999441226,0.8273657289,64,16
101,0.9034214996,0.9005805515,0.9999458128,0.8238548351,64,16
1,0.8954509178,0.9206153846,0.9999069573,0.8106936416,67,16
101,0.9005952381,0.916969697,0.9999168096,0.8191662155,67,16
1,0.8979851538,0.9220383275,0.999914984,0.8148575828,70,16
101,0.9046476107,0.9478737997,0.9999090751,0.8258964143,70,16
1,0.8665401645,0.9276814735,0.9998890991,0.7645089286,77,16
101,0.8294775149,0.8764075803,0.9998786855,0.7086386853,77,16
1,0.9112457912,0.9423398329,0.9999363877,0.8369619,79,16
101,0.9275866685,0.9357277883,0.9999573566,0.8649525711,79,16
1,0,0,0.9996254497,0,76,16
101,0,0,0.9996192034,0,76,16
1,0.860013248,0.8878504673,0.9998907773,0.7544063529,09,17
101,0.8734551023,0.9029850746,0.9998975328,0.7753398058,09,17
1,0.7697413912,0.7802074572,0.9998760128,0.6256744604,03,17
101,0.8022803115,0.8140519187,0.9998926198,0.6698397957,03,17
1,0.9207724684,0.9178183613,0.9999567915,0.8531773343,11,17
101,0.9283711445,0.9109554777,0.9999710069,0.8663177926,11,17
1,0.9123610952,0.9407039924,0.9999276556,0.8388455867,13,17
101,0.920345603,0.9548133595,0.9999311759,0.8524446393,13,17
1,0.8876641651,0.8935316336,0.9999286408,0.798018132,14,17
101,0.8898325649,0.8959198632,0.9999321609,0.8015300546,14,17
1,0.9163489037,0.9362064767,0.999938072,0.8456124918,15,17
101,0.9265785609,0.939221037,0.9999500359,0.8632010944,15,17
1,0.8757096513,0.92030684,0.9998800751,0.7788999098,22,17
101,0.8530090166,0.874086807,0.9998851429,0.7436928702,22,17
1,0.9201586111,0.9478913667,0.9999283564,0.8521238587,23,17
101,0.9246803481,0.9440544098,0.9999372236,0.8599120703,23,17
1,0.8473709834,0.863343254,0.9999010571,0.7351636748,28,17
101,0.8391528334,0.9110116828,0.9998526414,0.7228796844,28,17
1,0.9082785156,0.9322292994,0.9999334292,0.8319690769,31,17
101,0.891824722,0.9451067369,0.9999114774,0.8047686497,31,17
1,0.9072191817,0.9260441607,0.9999389195,0.8301931791,46,17
101,0.8950445434,0.9297281666,0.9999280857,0.8100277148,46,17
1,0.8867648712,0.9070623418,0.9999151277,0.7965656566,40,17
101,0.8875685558,0.8869604933,0.9999311729,0.797863599,40,17
1,0.9307063696,0.9258351893,0.9999597447,0.8703936348,57,17
101,0.9240536092,0.9171528588,0.9999590421,0.8588286713,57,17
1,0.903264095,0.9411328222,0.9999187907,0.8235930736,59,17
101,0.8952187182,0.9336870027,0.999919216,0.8103130755,59,17
1,0.9100849133,0.9059749884,0.9999483449,0.8350053362,64,17
101,0.902189781,0.9017509728,0.9999437018,0.8218085106,64,17
1,0.8999046711,0.922876385,0.9999169544,0.8180242634,70,17
101,0.9074453184,0.9380708398,0.9999182225,0.8305719921,70,17
1,0.8924688674,0.9086335279,0.9999107566,0.8058183116,67,17
101,0.8894652833,0.91091132,0.9999054086,0.8009342436,67,17
1,0.8676049321,0.9127358491,0.9998972601,0.7661680598,77,17
101,0.8312952333,0.8409492552,0.9998983839,0.7112961777,77,17
1,0.9082666667,0.9293315143,0.999939624,0.8319491939,79,17
101,0.9216541155,0.9176532491,0.999960593,0.8546924773,79,17
1,0.8041002278,0.8404761905,0.9998817863,0.6723809524,03,18
101,0.8446147297,0.8755516328,0.9999054285,0.7310243183,03,18
1,0.8705830389,0.8989737742,0.9998973926,0.7708251858,09,18
101,0.8356839812,0.911,0.9998484195,0.7177467008,09,18
1,0.9238871473,0.9328944036,0.9999518662,0.8585411326,11,18
101,0.9284148072,0.9216389245,0.9999649554,0.8663938373,11,18
1,0,0,0.9996254487,0,76,17
101,0,0,0.9996191997,0,76,17
1,0.8898045679,0.8993336506,0.9999277967,0.8014846235,14,18
101,0.8891622586,0.908040201,0.9999247026,0.8004429679,14,18
1,0.9147909968,0.945631529,0.9999277966,0.842962963,13,18
101,0.9260182876,0.9641444115,0.9999327243,0.8622291022,13,18
1,0.9208581645,0.941047503,0.9999406055,0.8533244975,15,18
101,0.9252485578,0.9408387419,0.9999476435,0.860895386,15,18
1,0.8726035869,0.9342308541,0.999867973,0.7739989029,22,18
101,0.8328708645,0.8698172091,0.9998617807,0.7136064375,22,18
1,0.8644501279,0.8813012168,0.9999106277,0.7612612613,28,18
101,0.8699095023,0.9314437984,0.9998779734,0.7697697698,28,18
1,0.9205693796,0.9625085208,0.9999203348,0.8528286692,23,18
101,0.9224091156,0.9516345723,0.9999297645,0.8559919436,23,18
1,0.8822797693,0.9078426809,0.9999092168,0.7893565358,40,18
101,0.8695450862,0.8804500703,0.9999131582,0.7691992627,40,18
1,0.9193245779,0.9513331608,0.9999356816,0.8506944444,31,18
101,0.8906988965,0.9485170677,0.9999088038,0.8029369967,31,18
1,0.9054478785,0.9290513303,0.9999355421,0.8272313951,46,18
101,0.9003465003,0.9309257667,0.9999327296,0.8187547265,46,18
1,0.9357320661,0.9408418658,0.9999566487,0.8792260259,57,18
101,0.9238241914,0.9239336493,0.9999546793,0.8584324086,57,18
1,0.8923966743,0.9453663518,0.9999044365,0.8057006092,59,18
101,0.8784131891,0.9291553134,0.9999037361,0.7831878732,59,18
1,0.9033313852,0.9036482694,0.9999415893,0.823704967,64,18
101,0.9020669291,0.9119402985,0.9999377913,0.8216046616,64,18
1,0.8896006406,0.9178025609,0.9999007643,0.8011537768,67,18
101,0.9003785615,0.9207416463,0.9999139949,0.818807755,67,18
1,0.8999151824,0.92381367,0.9999163915,0.8180416345,70,18
101,0.9083820663,0.9441692931,0.9999158303,0.8321428571,70,18
1,0.8645357686,0.9283573958,0.9998867069,0.7613941019,77,18
101,0.8392973325,0.8879405286,0.9998834706,0.7230941704,77,18
1,0.8084033613,0.830264672,0.9998905098,0.6784203103,03,19
101,0.8351071182,0.8422079732,0.9999117591,0.7168960607,03,19
1,0.9031735314,0.9366946779,0.9999308993,0.8234425018,79,18
101,0.9317086235,0.9402702703,0.9999593269,0.8721484081,79,18
1,0,0,0.9996254504,0,76,18
101,0,0,0.9996192035,0,76,18
1,0.9242909988,0.9177277179,0.9999608729,0.8592388812,11,19
101,0.9253229974,0.9200924974,0.9999624221,0.8610242847,11,19
1,0.8814709423,0.9017017465,0.9999093554,0.7880626223,09,19
101,0.8532529852,0.9016509434,0.9998736083,0.7440638381,09,19
1,0.9185504941,0.9387044346,0.9999362406,0.8493697479,13,19
101,0.9318101519,0.9615945552,0.9999407461,0.8723263506,13,19
1,0.8853156775,0.8987037926,0.9999228709,0.7942299533,14,19
101,0.8783500062,0.9007092199,0.9999165399,0.7830874257,14,19
1,0.919239905,0.9359129383,0.9999415904,0.8505494505,15,19
101,0.9255123328,0.9408682635,0.9999479249,0.8613522156,15,19
1,0.9247565022,0.9513323057,0.9999321566,0.8600437985,23,19
101,0.9292994314,0.947287839,0.9999411646,0.8679358717,23,19
1,0.8533916849,0.8683819891,0.9999051385,0.7442748092,28,19
101,0.8606417961,0.9240321402,0.9998709365,0.7553742038,28,19
1,0.8905109489,0.9219461698,0.9998989345,0.8026315789,22,19
101,0.8640816327,0.8612693247,0.9999085051,0.760689903,22,19
1,0.9154649428,0.941206544,0.9999366663,0.8441082072,31,19
101,0.8973070481,0.9352672576,0.9999217498,0.8137415284,31,19
1,0.857466833,0.8848584133,0.9998923273,0.7504962287,40,19
101,0.8778923253,0.879504246,0.9999238541,0.782360147,40,19
1,0.9089477827,0.934448341,0.9999365274,0.8330928331,46,19
101,0.9048013245,0.9310051107,0.999937092,0.8261526833,46,19
1,0.9020073643,0.9405499133,0.9999176648,0.8215058416,59,19
101,0.8956169242,0.9302631579,0.9999213267,0.8109658178,59,19
1,0.932778777,0.931731417,0.9999586188,0.8740257004,57,19
101,0.9224402932,0.9206986075,0.9999549607,0.8560456441,57,19
1,0.8994511269,0.8989262372,0.9999397595,0.8172750424,64,19
101,0.8987804878,0.9005376344,0.9999404648,0.8161683278,64,19
1,0.8994932432,0.9192921882,0.9999186431,0.8173445894,70,19
101,0.916426513,0.9379506227,0.9999297634,0.8457446809,70,19
1,0.8993851859,0.903883876,0.9999238461,0.8171661642,67,19
