label,k,se,sp,j,atlas,template
101,0.646557679,0.6228926353,0.9999370215,0.477713508,007_S_0070,011_S_0241
1,0.3250829293,0.2684365782,0.9999164261,0.1940889701,007_S_0070,011_S_0183
101,0.5338199513,0.4866903283,0.9999302179,0.3640889479,007_S_0070,011_S_0183
1,0.2486510791,0.2330383481,0.9998600666,0.1419768935,007_S_0070,011_S_0168
101,0.7163171849,0.6592724046,0.9999623968,0.5580172738,007_S_0070,011_S_0168
1,0.8222823636,0.7682258744,0.9999781182,0.6981999234,007_S_0070,011_S_0053
101,0.7683698297,0.7005323869,0.9999745328,0.6238640853,007_S_0070,011_S_0053
1,0.6846208363,0.610619469,0.9999622125,0.5204741379,007_S_0070,011_S_0022
101,0.6081763895,0.5874001775,0.999928655,0.4369636964,007_S_0070,011_S_0022
1,0.3103139013,0.2916139907,0.999871743,0.1836518047,007_S_0070,011_S_0016
101,0.548668395,0.5164152618,0.9999241499,0.3780448197,007_S_0070,011_S_0016
1,0,0,0.9998462755,0,007_S_0070,011_S_0010
101,0.6221628838,0.620230701,0.999922587,0.4515503876,007_S_0070,011_S_0010
1,0.8026896407,0.804888327,0.9999562363,0.6704106704,007_S_0070,011_S_0005
101,0.7849342545,0.7812777285,0.9999566046,0.6460014674,007_S_0070,011_S_0005
1,0.6668443497,0.5271807838,0.9999882316,0.50019992,007_S_0070,011_S_0003
101,0.6814650388,0.544809228,0.9999887834,0.5168350168,007_S_0070,011_S_0003
1,0.8209684585,0.7787610619,0.9999741647,0.6963074604,007_S_0070,009_S_1030
101,0.7360345241,0.681011535,0.9999648791,0.5823216995,007_S_0070,009_S_1030
1,0.7508135751,0.6805731142,0.9999711307,0.6010420543,007_S_0070,009_S_0751
101,0.5957240039,0.5439219166,0.9999415265,0.4242214533,007_S_0070,009_S_0751
1,0.09686262565,0.06700379267,0.9999309527,0.05089628681,007_S_0070,007_S_1339
101,0.6938559322,0.5811889973,0.9999805088,0.5312246553,007_S_0070,007_S_1339
1,0.7772852016,0.7758112094,0.9999519151,0.6357044199,007_S_0070,007_S_1206
101,0.7830456631,0.7950310559,0.9999511801,0.6434470377,007_S_0070,007_S_1206
1,0.7794707298,0.819216182,0.9999383079,0.6386333771,007_S_0070,007_S_1222
101,0.7751906038,0.8345164153,0.9999339875,0.6329071332,007_S_0070,007_S_1222
1,0.7069395906,0.5967130215,0.9999800489,0.5467181467,007_S_0070,007_S_0698
101,0.6379310345,0.541703638,0.9999675454,0.4683544304,007_S_0070,007_S_0698
1,0.7462832074,0.6451748841,0.9999817038,0.5952566096,007_S_0070,007_S_0414
101,0.7448241457,0.6623779947,0.9999759119,0.5934022258,007_S_0070,007_S_0414
1,0.7608178792,0.6742520017,0.9999785779,0.6139677667,007_S_0070,007_S_0316
101,0.8357430671,0.7821650399,0.9999814282,0.7178338762,007_S_0070,007_S_0316
1,0.8543350076,0.8242730721,0.9999770149,0.7457110179,007_S_0070,007_S_0293
101,0.8560185185,0.8203194321,0.9999800491,0.7482800486,007_S_0070,007_S_0293
1,0.7956390629,0.7227138643,0.9999794973,0.6606317411,007_S_0070,007_S_0249
101,0.8149927919,0.7524401065,0.9999805088,0.6877534469,007_S_0070,007_S_0249
1,0.7785797439,0.7045933418,0.9999770149,0.637438048,007_S_0070,007_S_0101
101,0.8441150045,0.8336291038,0.9999706713,0.7302759425,007_S_0070,007_S_0101
1,1,1,1,1,007_S_0070,007_S_0070
101,1,1,1,1,007_S_0070,007_S_0070
1,0.8556806551,0.8807416772,0.9999612011,0.747763864,007_S_0070,007_S_0068
101,0.8319965315,0.8513753327,0.9999595466,0.7123236823,007_S_0070,007_S_0068
1,0.8264646915,0.7817109145,0.9999760035,0.7042520881,007_S_0070,006_S_1130
101,0.8492153741,0.8283052351,0.9999746247,0.737944664,007_S_0070,006_S_1130
1,0.7532345331,0.6746734092,0.9999745325,0.6041509434,007_S_0070,007_S_0041
101,0.8259183208,0.8030168589,0.9999706713,0.7034589973,007_S_0070,007_S_0041
1,0.8062305296,0.8179519595,0.9999539378,0.6753653445,007_S_0070,006_S_0731
101,0.7512953368,0.7719609583,0.9999413426,0.601659751,007_S_0070,006_S_0731
1,0.8476875642,0.8689422672,0.9999604656,0.7356403853,007_S_0070,006_S_0681
101,0.8502042669,0.8309671695,0.9999743489,0.7394393999,007_S_0070,006_S_0681
1,0.7453294002,0.6388537716,0.9999835427,0.5940438871,007_S_0070,006_S_0675
101,0.8026916607,0.7409050577,0.9999782103,0.6704134886,007_S_0070,006_S_0675
1,0.8255506608,0.789717657,0.9999730614,0.7029257314,007_S_0070,005_S_1341
101,0.8390221402,0.8070097604,0.9999758199,0.722685737,007_S_0070,005_S_1341
1,0.8315329809,0.7623261694,0.9999844621,0.7116443745,007_S_0070,005_S_0610
101,0.8325289575,0.7653061224,0.99998483,0.7131045887,007_S_0070,005_S_0610
1,0.8047251688,0.7033291193,0.9999902543,0.6732553449,007_S_0070,005_S_0814
101,0.7084300077,0.6095829636,0.9999769232,0.548502994,007_S_0070,005_S_0814
1,0.8013982958,0.7728613569,0.999965982,0.6686110098,007_S_0070,005_S_0602
101,0.8185085355,0.8083407276,0.9999654308,0.6927756654,007_S_0070,005_S_0602
1,0.6280566281,0.5141171513,0.9999731534,0.4577861163,007_S_0070,005_S_0572
101,0.6186328847,0.5199645075,0.999966626,0.4478410394,007_S_0070,005_S_0572
1,0.8243838028,0.7892962495,0.9999726017,0.7012354923,007_S_0070,005_S_0553
101,0.8262250454,0.8078970719,0.9999693842,0.7039041361,007_S_0070,005_S_0553
1,0.849738676,0.8221660346,0.99997536,0.7387353275,007_S_0070,005_S_0546
101,0.8612595863,0.822094055,0.9999819799,0.7563265306,007_S_0070,005_S_0546
1,0.8375451264,0.782132322,0.9999813361,0.7204968944,007_S_0070,005_S_0448
101,0.7849093582,0.7107364685,0.9999792217,0.6459677419,007_S_0070,005_S_0448
1,0.7219043259,0.6645596292,0.9999614769,0.5648280802,007_S_0070,005_S_0324
101,0.7565927655,0.7191659272,0.9999623048,0.6084834835,007_S_0070,005_S_0324
1,0.8415117979,0.8491361146,0.9999631319,0.7263878875,007_S_0070,003_S_0981
101,0.8378682258,0.8265306122,0.99996966,0.7209752322,007_S_0070,003_S_0981
1,0.7601039943,0.6776232617,0.9999770149,0.6130385055,007_S_0070,005_S_0222
101,0.7433007764,0.6583850932,0.9999765554,0.5914707055,007_S_0070,005_S_0222
1,0.8035563082,0.799831437,0.999958351,0.6716206653,007_S_0070,003_S_0907
101,0.7752885268,0.7599822538,0.9999584434,0.633037694,007_S_0070,003_S_0907
1,0.8202272221,0.7758112094,0.9999747164,0.6952416918,007_S_0070,002_S_1155
101,0.813989071,0.8260869565,0.9999577998,0.6863251014,007_S_0070,002_S_1155
1,0.359697207,0.2903497682,0.9999292978,0.2192870783,007_S_0070,002_S_1018
101,0.6989843029,0.6716947649,0.9999481461,0.5372604684,007_S_0070,002_S_1018
1,0.8363954506,0.805731142,0.9999736131,0.7187969925,007_S_0070,002_S_0954
101,0.8402366864,0.8504880213,0.9999639597,0.7244897959,007_S_0070,002_S_0954
1,0.6661775495,0.5739570164,0.9999674531,0.499449945,007_S_0070,002_S_0938
101,0.6458072591,0.5723158829,0.9999585353,0.4768946396,007_S_0070,002_S_0938
1,0.8265398551,0.7690686894,0.999979957,0.7043612505,007_S_0070,002_S_0782
101,0.7717611336,0.6765749778,0.9999840945,0.6283477544,007_S_0070,002_S_0782
1,0.7033545275,0.6759376317,0.9999463068,0.5424416638,007_S_0070,002_S_0729
101,0.5797029703,0.5195208518,0.9999434572,0.408156152,007_S_0070,002_S_0729
1,0.8754370629,0.8440792246,0.9999816119,0.7784687136,007_S_0070,002_S_0685
101,0.8758996728,0.8908606921,0.9999703036,0.7792006209,007_S_0070,002_S_0685
1,0.7258472433,0.604719764,0.9999865767,0.5696705042,007_S_0070,002_S_0619
101,0.7477962782,0.6774622893,0.9999721423,0.5971842002,007_S_0070,002_S_0619
1,0.8582043344,0.8761061947,0.9999638674,0.751626898,007_S_0070,002_S_0413
101,0.8268281741,0.8176574978,0.9999668099,0.7047801147,007_S_0070,002_S_0413
1,0.8565710474,0.811630847,0.9999817958,0.7491248541,007_S_0070,002_S_0295
101,0.8128367299,0.7697426797,0.9999742569,0.6846882399,007_S_0070,002_S_0295
1,0.7353123067,0.6337953092,0.9999844628,0.5814180929,007_S_0101,127_S_0431
101,0.7167832168,0.61778001,0.9999806012,0.5585831063,007_S_0101,127_S_0431
1,0.8248922414,0.816098081,0.9999719594,0.7019715727,007_S_0101,941_S_1202
101,0.5803305337,0.5379206429,0.9999421715,0.408778626,007_S_0101,941_S_1202
1,0.8479437229,0.8352878465,0.9999767401,0.7360263034,007_S_0101,116_S_0382
101,0.8269684111,0.8809643395,0.9999543072,0.7049839228,007_S_0101,116_S_0382
1,0.8253968254,0.8315565032,0.9999683739,0.7027027027,007_S_0101,098_S_0149
101,0.8271752086,0.8714213963,0.9999568814,0.7052845528,007_S_0101,098_S_0149
1,0.8384,0.8379530917,0.9999722352,0.7217630854,007_S_0101,094_S_1293
101,0.8229616459,0.8136614766,0.9999700285,0.6991799741,007_S_0101,094_S_1293
1,0.7459095284,0.8262260128,0.9999328865,0.594781274,007_S_0101,094_S_1188
101,0.7611033193,0.817679558,0.9999394134,0.6143396226,007_S_0101,094_S_1188
1,0.7070511267,0.7777185501,0.9999271865,0.5468515742,007_S_0101,067_S_0056
101,0.7366473988,0.800100452,0.9999318745,0.5830893119,007_S_0101,067_S_0056
1,0.8159657112,0.8118336887,0.9999692933,0.6891402715,007_S_0101,067_S_0029
101,0.8420784513,0.8302360623,0.9999740737,0.7272327321,007_S_0101,067_S_0029
1,0.8292419746,0.8192963753,0.9999729707,0.7082949309,007_S_0101,057_S_1217
101,0.8457589831,0.8689100954,0.9999659832,0.7327403643,007_S_0101,057_S_1217
1,0.8114157806,0.7729211087,0.9999771998,0.6826741996,007_S_0101,021_S_1109
101,0.8625032125,0.8427925665,0.9999795899,0.7582467239,007_S_0101,021_S_1109
1,0.7733168623,0.6673773987,0.999989887,0.6304128902,007_S_0101,021_S_0753
101,0.7914144194,0.7222501256,0.9999811529,0.6548269581,007_S_0101,021_S_0753
1,0.7445255474,0.6524520256,0.999982716,0.5930232558,007_S_0101,021_S_0642
101,0.8006653729,0.7252636866,0.9999841868,0.6675913084,007_S_0101,021_S_0642
1,0.8293618187,0.8070362473,0.9999760046,0.7084698175,007_S_0101,021_S_0343
101,0.8136160714,0.732295329,0.9999875885,0.68579492,007_S_0101,021_S_0343
1,0.8153555015,0.8038379531,0.9999710401,0.6882701963,007_S_0101,021_S_0337
101,0.7620452311,0.7785032647,0.9999515491,0.615567911,007_S_0101,021_S_0337
1,0.8636115657,0.8438166311,0.9999809692,0.7599615939,007_S_0101,021_S_0159
101,0.8480235699,0.8674033149,0.9999673623,0.7361466326,007_S_0101,021_S_0159
1,0.7398673545,0.802771855,0.9999366559,0.5871345029,007_S_0101,020_S_0213
101,0.8102785783,0.8473129081,0.9999553185,0.6810658054,007_S_0101,020_S_0213
1,0.4977348233,0.4392324094,0.9999438269,0.331322879,007_S_0101,014_S_1095
101,0.7159155733,0.6303365143,0.9999760963,0.5575299867,007_S_0101,014_S_1095
1,0.4935622318,0.367803838,0.9999788547,0.3276353276,007_S_0101,016_S_0991
101,0.694224924,0.573581115,0.9999855659,0.5316573557,007_S_0101,016_S_0991
1,0.7581699346,0.8347547974,0.9999366559,0.6105263158,007_S_0101,014_S_0328
101,0.8732039324,0.8699146158,0.9999775673,0.7749440716,007_S_0101,014_S_0328
1,0.8001137333,0.75,0.9999784869,0.6668246445,007_S_0101,013_S_1205
101,0.8134067034,0.8166750377,0.9999649719,0.6854974705,007_S_0101,013_S_1205
1,0.6070441989,0.4685501066,0.999987037,0.4357957362,007_S_0101,011_S_0241
101,0.5845983991,0.5318935208,0.99994732,0.4130265211,007_S_0101,011_S_0241
1,0.2791277259,0.2388059701,0.9999185445,0.1622013034,007_S_0101,011_S_0183
101,0.6172839506,0.5775991964,0.9999462167,0.4464285714,007_S_0101,011_S_0183
1,0.2496485803,0.236673774,0.9998862748,0.1426276903,007_S_0101,011_S_0168
101,0.7651888342,0.7021597187,0.9999756366,0.6196808511,007_S_0101,011_S_0168
1,0.8370094529,0.7787846482,0.9999858418,0.7197044335,007_S_0101,011_S_0053
101,0.8416644857,0.8076343546,0.9999795899,0.7266154541,007_S_0101,011_S_0053
1,0.7829218107,0.8113006397,0.9999549512,0.6432797971,007_S_0101,011_S_0022
101,0.7050461976,0.7473631341,0.9999317826,0.5444566411,007_S_0101,011_S_0022
1,0.2524703557,0.2723880597,0.9998472939,0.144472717,007_S_0101,011_S_0016
101,0.6359292881,0.6685082873,0.9999205662,0.4661996497,007_S_0101,011_S_0016
1,0.8356909684,0.8187633262,0.9999757288,0.7177570093,007_S_0101,011_S_0010
101,0.8647668394,0.838272225,0.9999816126,0.7617526244,007_S_0101,011_S_0010
1,0.8190621814,0.8566098081,0.9999594561,0.6935692706,007_S_0101,011_S_0005
101,0.8210172745,0.8593671522,0.9999571572,0.6963776964,007_S_0101,011_S_0005
1,0.5866477273,0.4402985075,0.9999895193,0.4150753769,007_S_0101,011_S_0003
101,0.7356109572,0.6002009041,0.999994208,0.5817916261,007_S_0101,011_S_0003
1,0.8520154611,0.8224946695,0.9999813369,0.7421837422,007_S_0101,009_S_1030
101,0.7862913097,0.8066298343,0.9999551346,0.6478418717,007_S_0101,009_S_1030
1,0.837110104,0.8368869936,0.9999719594,0.7198532783,007_S_0101,009_S_0751
101,0.7676003028,0.7639377197,0.9999585363,0.6228501229,007_S_0101,009_S_0751
1,0.7965536409,0.7638592751,0.9999734304,0.6618937644,007_S_0101,007_S_1339
101,0.7104651163,0.6137619287,0.9999791302,0.5509467989,007_S_0101,007_S_1339
1,0.8215183509,0.8710021322,0.9999569738,0.6970989761,007_S_0101,007_S_1222
101,0.6509635974,0.6870919136,0.999922405,0.4825396825,007_S_0101,007_S_1222
1,0.8034094034,0.7787846482,0.9999724191,0.6714154412,007_S_0101,007_S_1206
101,0.8335752298,0.8653942742,0.9999613864,0.7146412277,007_S_0101,007_S_1206
1,0.7773766546,0.6886993603,0.9999856579,0.6358267717,007_S_0101,007_S_0698
101,0.6690587911,0.608739327,0.9999613864,0.5026959768,007_S_0101,007_S_0698
1,0.816676185,0.7622601279,0.9999819805,0.6901544402,007_S_0101,007_S_0316
101,0.84416644,0.779507785,0.9999876804,0.7303529412,007_S_0101,007_S_0316
1,0.8014242673,0.7798507463,0.9999713159,0.6686471664,007_S_0101,007_S_0414
101,0.8123295145,0.7478653943,0.9999828997,0.6839687644,007_S_0101,007_S_0414
1,0.8629095675,0.8773987207,0.9999730627,0.7588750576,007_S_0101,007_S_0293
101,0.8621130724,0.8463083877,0.9999785786,0.7576438849,007_S_0101,007_S_0293
1,0.8351464435,0.7979744136,0.9999805095,0.716954023,007_S_0101,007_S_0249
101,0.8357487923,0.7820190859,0.9999836352,0.7178423237,007_S_0101,007_S_0249
1,1,1,1,1,007_S_0101,007_S_0101
101,1,1,1,1,007_S_0101,007_S_0101
1,0.8402240597,0.8395522388,0.999972603,0.7244710212,007_S_0101,007_S_0070
101,0.8358132376,0.8181818182,0.9999744414,0.7179374174,007_S_0101,007_S_0070
1,0.8266468549,0.8896588486,0.9999546754,0.7045166737,007_S_0101,007_S_0068
101,0.8217945514,0.8257157207,0.999966351,0.697496818,007_S_0101,007_S_0068
1,0.829567643,0.7926439232,0.9999795901,0.7087702574,007_S_0101,007_S_0041
101,0.8782343988,0.8694123556,0.9999797738,0.7829036635,007_S_0101,007_S_0041
1,0.7815916603,0.8192963753,0.9999521931,0.6414858097,007_S_0101,006_S_0731
101,0.8033492823,0.8432948267,0.999953112,0.6713314674,007_S_0101,006_S_0731
1,0.7803134451,0.7563965885,0.9999685578,0.6397655546,007_S_0101,006_S_1130
101,0.8583478045,0.8689100954,0.9999714995,0.751847023,007_S_0101,006_S_1130
1,0.8535825545,0.8763326226,0.9999694772,0.7445652174,007_S_0101,006_S_0681
101,0.880952381,0.873430437,0.9999799577,0.7872340426,007_S_0101,006_S_0681
1,0.76716509,0.6700426439,0.9999867612,0.6222772277,007_S_0101,006_S_0675
101,0.8045490611,0.7639377197,0.9999752689,0.6730088496,007_S_0101,006_S_0675
1,0.8523543496,0.8539445629,0.9999741659,0.7426981919,007_S_0101,005_S_1341
101,0.8439515089,0.8216976394,0.9999770157,0.7300312361,007_S_0101,005_S_1341
1,0.8515759312,0.7921108742,0.9999882322,0.7415169661,007_S_0101,005_S_0814
101,0.8087912088,0.7393269714,0.9999837271,0.6789667897,007_S_0101,005_S_0814
1,0.8138013087,0.7292110874,0.9999891515,0.6860581745,007_S_0101,005_S_0610
101,0.8478376935,0.7975891512,0.9999846465,0.7358665431,007_S_0101,005_S_0610
1,0.822364901,0.8192963753,0.9999701207,0.6983189459,007_S_0101,005_S_0602
101,0.7914412199,0.8081366148,0.9999571572,0.6548636549,007_S_0101,005_S_0602
1,0.7089552239,0.6076759062,0.9999816127,0.549132948,007_S_0101,005_S_0572
101,0.6831395349,0.5901557007,0.9999748092,0.5187637969,007_S_0101,005_S_0572
1,0.8059139785,0.7990405117,0.999968282,0.6749212067,007_S_0101,005_S_0546
101,0.8323848939,0.8081366148,0.9999755447,0.7128932211,007_S_0101,005_S_0546
1,0.8094079481,0.7979744136,0.9999700288,0.6798365123,007_S_0101,005_S_0553
101,0.8236821605,0.7965846308,0.9999748092,0.7002207506,007_S_0101,005_S_0553
1,0.7911534155,0.7531982942,0.999973982,0.6544696619,007_S_0101,005_S_0324
101,0.8107543722,0.7800100452,0.999973614,0.681738367,007_S_0101,005_S_0324
1,0.8673036093,0.8710021322,0.9999762804,0.7656982193,007_S_0101,005_S_0448
101,0.8632063411,0.8478151683,0.9999786706,0.759334233,007_S_0101,005_S_0448
1,0.8094144661,0.7515991471,0.9999817966,0.6798457088,007_S_0101,005_S_0222
101,0.8700737351,0.8593671522,0.9999787625,0.7700270027,007_S_0101,005_S_0222
1,0.8025443944,0.8070362473,0.9999647884,0.6702080567,007_S_0101,003_S_0981
101,0.7784924106,0.7599196384,0.999964788,0.6373209773,007_S_0101,003_S_0981
1,0.8596123625,0.8747334755,0.9999723272,0.7537896187,007_S_0101,003_S_0907
101,0.8503264691,0.8503264691,0.9999726027,0.7396242901,007_S_0101,003_S_0907
1,0.8297575926,0.7937100213,0.9999794063,0.709047619,007_S_0101,002_S_1155
101,0.831926694,0.8663987946,0.999960375,0.7122213047,007_S_0101,002_S_1155
1,0.8327097809,0.8304904051,0.9999716836,0.7133699634,007_S_0101,002_S_1018
101,0.8420790848,0.8503264691,0.9999690171,0.727233677,007_S_0101,002_S_1018
1,0.8551068884,0.8635394456,0.9999730627,0.7468879668,007_S_0101,002_S_0954
101,0.8187221397,0.8302360623,0.9999637767,0.693081761,007_S_0101,002_S_0954
1,0.6262437811,0.5367803838,0.9999693852,0.4558623812,007_S_0101,002_S_0938
101,0.6272651241,0.5650426921,0.9999566976,0.4569455727,007_S_0101,002_S_0938
1,0.846240814,0.7979744136,0.9999848305,0.7334639882,007_S_0101,002_S_0782
101,0.8236914601,0.7508789553,0.999986761,0.700234192,007_S_0101,002_S_0782
1,0.8311827957,0.8240938166,0.999972603,0.7111315547,007_S_0101,002_S_0729
101,0.7934871099,0.7343043697,0.9999786706,0.6576698156,007_S_0101,002_S_0729
1,0.8220338983,0.8272921109,0.9999680062,0.6978417266,007_S_0101,002_S_0685
101,0.8658291457,0.8653942742,0.9999755447,0.763402747,007_S_0101,002_S_0685
1,0.7604516326,0.6641791045,0.9999857499,0.6134908912,007_S_0101,002_S_0619
101,0.7867324561,0.7207433451,0.9999795899,0.6484410303,007_S_0101,002_S_0619
1,0.8648790747,0.8768656716,0.999973982,0.761926818,007_S_0101,002_S_0413
101,0.8461931528,0.8317428428,0.9999754528,0.7333923826,007_S_0101,002_S_0413
1,0.8588426176,0.8464818763,0.9999784869,0.7526066351,007_S_0101,002_S_0295
101,0.8453136906,0.8357609242,0.9999740737,0.7320721513,007_S_0101,002_S_0295
1,0.7858472998,0.8047292143,0.9999706739,0.6472392638,007_S_0249,941_S_1202
101,0.5033613445,0.43979442,0.9999614805,0.3363279057,007_S_0249,941_S_1202
1,0.8233463035,0.8070175439,0.9999815218,0.6997354497,007_S_0249,127_S_0431
101,0.6476190476,0.5741556535,0.9999750864,0.4788732394,007_S_0249,127_S_0431
1,0.7893950709,0.8062547674,0.9999715012,0.6520666255,007_S_0249,116_S_0382
101,0.7911864407,0.8568281938,0.9999612967,0.6545148626,007_S_0249,116_S_0382
1,0.8505079826,0.8939740656,0.9999749027,0.7398989899,007_S_0249,094_S_1293
101,0.8459657702,0.889133627,0.9999733397,0.7330508475,007_S_0249,094_S_1293
1,0.757519495,0.7780320366,0.9999667208,0.6096832038,007_S_0249,098_S_0149
101,0.7326860841,0.8311306902,0.9999452086,0.5781409602,007_S_0249,098_S_0149
1,0.7728168089,0.8977879481,0.9999487022,0.6297485286,007_S_0249,094_S_1188
101,0.7340674007,0.8076358297,0.9999508164,0.5798629415,007_S_0249,094_S_1188
1,0.6751592357,0.8085430969,0.9999293047,0.5096153846,007_S_0249,067_S_0056
101,0.7168831169,0.9118942731,0.9999208466,0.5587044534,007_S_0249,067_S_0056
1,0.7821310875,0.8146453089,0.9999676401,0.6422128683,007_S_0249,067_S_0029
101,0.7959405582,0.8061674009,0.9999725124,0.6610475617,007_S_0249,067_S_0029
1,0.7779022023,0.7948131198,0.9999700303,0.6365302382,007_S_0249,057_S_1217
101,0.7660899654,0.8127753304,0.9999612967,0.6208637128,007_S_0249,057_S_1217
1,0.8614434581,0.8512585812,0.9999849232,0.7566101695,007_S_0249,021_S_1109
101,0.8228332753,0.8678414097,0.9999697544,0.6989946777,007_S_0249,021_S_1109
1,0.8125984252,0.7871853547,0.9999818895,0.6843501326,007_S_0249,021_S_0753
101,0.7784929951,0.7547723935,0.9999769251,0.6373217607,007_S_0249,021_S_0753
1,0.7888707038,0.7353165523,0.9999844636,0.6513513514,007_S_0249,021_S_0642
101,0.793490895,0.751835536,0.9999820733,0.6576750161,007_S_0249,021_S_0642
1,0.8612368024,0.8710907704,0.9999817056,0.7562913907,007_S_0249,021_S_0343
101,0.8069209595,0.7533039648,0.9999857506,0.6763348715,007_S_0249,021_S_0343
1,0.790247678,0.7787948131,0.9999768333,0.6532309661,007_S_0249,021_S_0337
101,0.7477891758,0.7760646109,0.9999624918,0.5971751412,007_S_0249,021_S_0337
1,0.6931506849,0.7719298246,0.9999451169,0.5303983229,007_S_0249,021_S_0159
101,0.7098955132,0.8480176211,0.9999322462,0.5502620295,007_S_0249,021_S_0159
1,0.7734290844,0.8215102975,0.9999635032,0.6305620609,007_S_0249,020_S_0213
101,0.8105192178,0.8825256975,0.9999630434,0.6814058957,007_S_0249,020_S_0213
1,0.6847676024,0.5675057208,0.9999891521,0.5206438069,007_S_0249,016_S_0991
101,0.798053528,0.7224669604,0.9999889682,0.6639676113,007_S_0249,016_S_0991
1,0.7691050266,0.7177726926,0.9999820734,0.6248339973,007_S_0249,014_S_1095
101,0.8404726736,0.8355359765,0.9999808782,0.7248407643,007_S_0249,014_S_1095
